,erro_loc,lat,lat_pred,lon,lon_pred,pontoId
1131,17.050637272403275,-8.068571,-8.0684535,-34.897327000000004,-34.89742644067797,1983
1132,370.1101397879364,-8.063602000000001,-8.060421262711863,-34.896202,-34.89521477966102,2730
1133,10.97146693832769,-8.07,-8.069998161016947,-34.896221000000004,-34.8963206101695,1437
1134,53.14344468618766,-8.073252,-8.073705347457626,-34.896473,-34.8963206101695,726
1135,52.74268488746475,-8.07663,-8.077103601694915,-34.899662,-34.89963810169492,161
1136,489.7337578728814,-8.067917,-8.06598204237288,-34.892326000000004,-34.8963206101695,2114
1137,250.61502596866376,-8.068676,-8.066599906779661,-34.897205,-34.8963206101695,1930
1138,149.484498961691,-8.069057,-8.06783563559322,-34.888409,-34.88784257627118,1796
1139,19.410418650391804,-8.072939,-8.073087483050848,-34.895676,-34.895583389830506,798
1140,197.96271093548395,-8.062942999999999,-8.064437381355932,-34.897296999999995,-34.8963206101695,2801
1141,194.408339597646,-8.074413,-8.073705347457626,-34.890194,-34.88857979661017,558
1142,128.5606707232526,-8.066118,-8.06721777118644,-34.888939,-34.88857979661017,2342
1143,28.025274787567216,-8.077338000000001,-8.077412533898304,-34.899395,-34.89963810169492,63
1144,25.280876026679504,-8.074096,-8.074323211864407,-34.899632000000004,-34.89963810169492,620
1145,46.131711101184436,-8.075367,-8.075250008474576,-34.900040000000004,-34.89963810169492,432
1146,17.29178910138685,-8.069052000000001,-8.069071364406778,-34.888424,-34.88857979661017,1799
1147,201.49298366144123,-8.074171,-8.075250008474576,-34.900002,-34.89853227118644,608
1148,36.25730551637862,-8.068063,-8.06814456779661,-34.890373,-34.89005423728814,2086
1149,134.8165812642121,-8.063555000000001,-8.062583788135592,-34.89521,-34.894477559322034,2746
1150,1350.3363348438352,-8.075474,-8.06505524576271,-34.892975,-34.89926949152543,398
1151,609.974753323755,-8.070148,-8.073396415254237,-34.889725,-34.885262305084744,1389
1152,7.264169995345091,-8.064404,-8.064437381355932,-34.885319,-34.885262305084744,2616
1153,175.69442731931332,-8.073075,-8.073087483050848,-34.900622999999996,-34.90221837288136,774
1154,353.17656393978194,-8.069825999999999,-8.06752670338983,-34.890423,-34.88821118644068,1503
1155,89.35684415839411,-8.069315,-8.068762432203389,-34.895363,-34.895952,1694
1156,116.18051130590564,-8.065532000000001,-8.06505524576271,-34.901314,-34.900375322033895,2492
1157,20.172318625687172,-8.077177,-8.077103601694915,-34.899437,-34.89926949152543,89
1158,94.30572701756932,-8.069916000000001,-8.070616025423728,-34.894363,-34.89484616949153,1472
1159,77.37501836846351,-8.077539999999999,-8.077412533898304,-34.899223,-34.89853227118644,11
1160,56.69474876698358,-8.06489,-8.065364177966101,-34.893192,-34.89300311864407,2572
1161,66.09576321727958,-8.065823,-8.06598204237288,-34.891319,-34.891897288135596,2392
1162,167.66350479511138,-8.06967,-8.06938029661017,-34.898144,-34.89963810169492,1557
1163,102.36615860851641,-8.067047,-8.06783563559322,-34.894366999999995,-34.89484616949153,2203
1164,25.46074687990494,-8.065793,-8.06598204237288,-34.889815999999996,-34.889685627118645,2438
1165,76.55827625584912,-8.075927,-8.075250008474576,-34.894352000000005,-34.894477559322034,315
1166,208.9431616357695,-8.060549,-8.061965923728813,-34.905396,-34.90664169491526,2930
1167,57.13336905156495,-8.065269,-8.06505524576271,-34.886265,-34.88673674576271,2525
1168,94.28583721326042,-8.075617,-8.075867872881357,-34.89624,-34.89705783050847,368
1169,287.6257714156927,-8.069778999999999,-8.069071364406778,-34.890491,-34.89300311864407,1517
1170,92.56860976814993,-8.076408,-8.077103601694915,-34.899731,-34.89926949152543,211
1171,202.54974623605304,-8.064286,-8.064437381355932,-34.897068,-34.898900881355935,2627
1172,58.055572580575706,-8.067060000000001,-8.066599906779661,-34.89386,-34.89410894915254,2199
1173,73.90168768636796,-8.066879,-8.06752670338983,-34.895733,-34.895583389830506,2238
1174,80.46040383157715,-8.075434,-8.075250008474576,-34.89629,-34.895583389830506,419
1175,57.3370882334753,-8.069718,-8.069998161016947,-34.897358000000004,-34.89779505084746,1539
1176,83.00153198312381,-8.069453,-8.069998161016947,-34.891014,-34.89152867796611,1648
1177,62.48994269601996,-8.066632,-8.06629097457627,-34.893658,-34.89410894915254,2278
1178,19.12707972571113,-8.074209,-8.074323211864407,-34.890293,-34.89042284745763,602
1179,152.25772274084525,-8.073212,-8.071851754237287,-34.896534,-34.896689220338985,742
1180,275.08894818130756,-8.073025,-8.07123388983051,-34.890671000000005,-34.88894840677966,783
1181,494.9681362869361,-8.062259,-8.059803398305084,-34.888149,-34.891897288135596,2865
1182,16.269818501126817,-8.069386,-8.06938029661017,-34.889538,-34.889685627118645,1670
1183,30.305373785415277,-8.070037,-8.07030709322034,-34.890018,-34.89005423728814,1422
1184,297.78210930097674,-8.068039,-8.0684535,-34.890514,-34.88784257627118,2090
1185,260.0329384695914,-8.064786,-8.063201652542372,-34.893265,-34.89152867796611,2585
1186,325.6334887646419,-8.076035000000001,-8.077103601694915,-34.899834000000006,-34.90258698305085,295
1187,60.98872441362266,-8.07422,-8.074632144067795,-34.900372,-34.90000671186441,599
1188,82.77711827671196,-8.071407,-8.07123388983051,-34.897064,-34.89779505084746,1123
1189,109.08930014354657,-8.076435,-8.077412533898304,-34.895664000000004,-34.895583389830506,191
1190,77.58211968657558,-8.075549,-8.076176805084746,-34.896259,-34.895952,379
1191,7.539638868507786,-8.068773,-8.068762432203389,-34.889618,-34.889685627118645,1896
1192,21.129324996723035,-8.074917,-8.074941076271188,-34.900185,-34.900375322033895,484
1193,148.10616461023113,-8.07615,-8.077412533898304,-34.894905,-34.894477559322034,273
1194,56.83809820350811,-8.070114,-8.070616025423728,-34.889782000000004,-34.889685627118645,1401
1195,197.41832132801434,-8.076255999999999,-8.076794669491527,-34.899772999999996,-34.901481152542374,253
1196,540.9597085989188,-8.072352,-8.072469618644067,-34.892146999999994,-34.89705783050847,995
1197,117.7906204821833,-8.076411,-8.077412533898304,-34.895931,-34.895583389830506,208
1198,156.08972501205918,-8.068255,-8.06690883898305,-34.89967,-34.89926949152543,2059
1199,10.4014716497179,-8.07585,-8.075867872881357,-34.899914,-34.90000671186441,329
1200,53.53588337143519,-8.065806,-8.065673110169492,-34.889587,-34.89005423728814,2416
1201,113.76362943713066,-8.069303999999999,-8.0684535,-34.89542,-34.89484616949153,1698
1202,434.30399089449764,-8.069237,-8.065364177966101,-34.888077,-34.88857979661017,1729
1203,45.62295725109971,-8.069823,-8.069998161016947,-34.895958,-34.895583389830506,1505
1204,49.47906909133365,-8.070789999999999,-8.07123388983051,-34.892604999999996,-34.89263450847457,1226
1205,24.893139726806112,-8.073872,-8.073705347457626,-34.89875,-34.898900881355935,650
1206,556.0930852254835,-8.074423,-8.075867872881357,-34.900333,-34.90516725423729,557
1207,181.4967723845208,-8.068582000000001,-8.06752670338983,-34.896538,-34.89779505084746,1976
1208,82.91650790560712,-8.077207000000001,-8.076485737288134,-34.898354,-34.89816366101695,85
1209,33.17017067179668,-8.071112,-8.07123388983051,-34.891991,-34.892265898305084,1167
1210,13.89888225690451,-8.067176,-8.06721777118644,-34.89399,-34.89410894915254,2175
1211,120.00106603742086,-8.071661,-8.07123388983051,-34.897163,-34.89816366101695,1095
1212,12.403510892457069,-8.071603999999999,-8.071542822033898,-34.897152,-34.89705783050847,1099
1213,270.15105279101704,-8.074497000000001,-8.073087483050848,-34.890209000000006,-34.88821118644068,542
1214,210.7897106750775,-8.065688,-8.06752670338983,-34.887569,-34.887105355932206,2468
1215,55.71383393506821,-8.062831,-8.062892720338983,-34.897293,-34.89779505084746,2810
1216,105.99702557273037,-8.069952,-8.07030709322034,-34.889472999999995,-34.88857979661017,1455
1217,56.06332196822112,-8.06856,-8.0684535,-34.889446,-34.88894840677966,1997
